Date,Pop Load Slip #,Count,Sample Loads,TM9/Ticket#,Owner,Disposition/FMA#,Working Circle,Block #,Logging Co.,Haule By,Truck License Plate #,Truck #,Truck Axle,Gross Weight,Tare Weight,Net Weight,Received # of Pieces from Load Slip,Date Barkie Load inspection Report - Completed,Total Logs Inspected,Total Logs to Peeler,Logs Rejected
2016-12-28,626,305,,U004323629,ANC,W6F101390,,,STELLA,RLH,C18542,D661,7,56250,23800,32450,47,,,,0
2016-12-28,626,306,,U004313185,WEYERHAEUSER DV,FMA0900046,DV1,5130472945,LYDELL,TIM YOUNG,14291P,BWP 83,7,64660,26250,38410,36,,,,0
2016-12-28,680,126,,WD00195856,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K42194,D1002,8,62570,23200,39370,,,,,0
2016-12-28,680,127,,WD00195857,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,L043789,D1004,8,62270,23270,39000,,,,,0
2016-12-28,680,128,,WD00195858,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K90426,D1016,7,61470,21490,39980,,,,,0
2016-12-28,680,129,,WD00195859,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K42194,D1002,8,62290,22760,39530,,,,,0
2016-12-29,626,307,,U004313186,WEYERHAEUSER DV,FMA0900046,DV1,5130472945,LYDELL,TIM YOUNG,14291P,BWP 83,7,63850,26160,37690,35,,,,0
2016-12-29,626,308,,U004336673,ANC,CTLW06F001,,5140492381,,SRL,L01712,E53,7,64280,21600,42680,59,,,,0
2016-12-29,626,309,,U004323630,ANC,CTLW06F001,,5140491390,STELLA,RLH,C18542,D661,7,62100,23720,38380,44,,,,0
2016-12-29,626,310,,S1008420,WEST FRASER HWP,FMA8800025,,5190482485,PROMISE,TALISMAN,40K894,,7,55110,24780,30330,44,,,,0
2016-12-29,626,311,,U004313153,ANC,CTLE08F008,,5140492337,STELLA,TALISMAN,40K894,,7,55770,24800,30970,37,2017-01-23,35,31,4
2016-12-29,680,130,,WD00195860,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K42194,D1002,8,62540,23180,39360,,,,,0
2016-12-29,680,131,,WD00195861,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,L043789,D1004,8,61980,23080,38900,,,,,0
2016-12-29,680,132,,WD00195862,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K90426,D1016,7,58810,21940,36870,,,,,0
2016-12-29,680,133,,WD00195864,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K42194,D1002,8,62720,22920,39800,,,,,0
2016-12-29,680,134,,WD00195865,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,L043789,D1004,8,62550,22910,39640,,,,,0
2016-12-29,680,135,,WD00195866,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K90426,D1016,7,58370,21520,36850,,,,,0
2017-01-02,626,312,,U004313187,WEYERHAEUSER DV,FMA0900046,DV1,5110451119,BARMAC,TIM YOUNG,14291P,BWP83,7,66340,26070,40270,38,,,,0
2017-01-02,626,313,,U004313188,WEYERHAEUSER DV,FMA0900046,DV1,5130472983,LYDELL,TIM YOUNG,14291P,BWP83,7,61820,26440,35380,42,,,,0
2017-01-02,626,314,,S1008421,WEST FRASER,FMA8800025,EMB,5180472762,ZELL,TALISMAN,40K894,,7,55640,25080,30560,37,,,,0
2017-01-02,630,73,,U004313645,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L00904,,8,65010,27420,37590,,,,,0
2017-01-02,630,74,,U004313646,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L00904,,8,63750,27480,36270,,,,,0
2017-01-03,626,315,,U004313189,WEYERHAEUSER DV,FMA0900046,DV1,5130472983,LYDELL,TIM YOUNG,14291P,BWP83,7,64700,26300,38400,43,,,,0
2017-01-03,626,316,,U004313190,WEYERHAEUSER DV,FMA0900046,DV1,5130472983,LYDELL,TIM YOUNG,14291P,BWP83,7,62670,26580,36090,41,,,,0
2017-01-03,630,75,,U004313648,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L00904,,8,60020,27100,32920,,,,,0
2017-01-03,630,76,,U004313625,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L59404,,8,61460,27000,34460,,,,,0
2017-01-03,630,77,,U004313649,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L00904,,8,62660,27110,35550,,,,,0
2017-01-03,630,78,,U004313650,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L00904,,8,57690,27080,30610,,,,,0
2017-01-03,680,136,,U004313234,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,RAGGED EDGE,L09065,,7,61460,21310,40150,,,,,0
2017-01-04,626,317,,U004313191,WEYERHAEUSER DV,FMA0900046,DV1,5130472983,LYDELL,TIM YOUNG,14291P,BWP83,7,60570,26390,34180,42,,,,0
2017-01-04,626,318,,U004313192,WEYERHAEUSER DV,FMA0900046,DV1,5130472983,LYDELL,TIM YOUNG,14291P,BWP83,7,64960,26280,38680,38,,,,0
2017-01-04,630,79,SAMPLE,U1536946,BIG BITE MULCHING,PRIVATE,,NW21-54-4-W5,BIG BITE,RICK JONZON,K22464,E490,6,44770,18960,25810,,,,,0
2017-01-04,630,80,,U1536947,BIG BITE MULCHING,PRIVATE,,NW21-54-4-W5,BIG BITE,RICK JONZON,H22695,,6,44520,19610,24910,,,,,0
2017-01-04,630,81,,U1536948,BIG BITE MULCHING,PRIVATE,,NW21-54-4-W5,BIG BITE,RICK JONZON,K22464,E490,6,46390,18840,27550,,,,,0
2017-01-04,680,137,SAMPLE,U004313235,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,RAGGED EDGE,L09065,,7,61990,48190,13800,,,,,0
2017-01-04,680,138,,U004323986,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,RAGGED EDGE,L09065,,7,48190,21270,26920,,,,,0
2017-01-05,626,319,,U004313193,WEYERHAEUSER DV,FMA0900046,DV1,5130472983,LYDELL,TIM YOUNG,14291P,BWP83,7,64390,27030,37360,36,,,,0
2017-01-05,626,320,,Q231487,WEST FRASER,FMA9700032,EFP,5160482491,LYDELL,TALISMAN,40K894,,7,56160,25620,30540,49,,,,0
2017-01-05,626,321,,U004313194,WEYERHAEUSER DV,FMA0900046,DV1,5130472983,LYDELL,TIM YOUNG,14291P,BWP83,7,64490,27100,37390,38,,,,0
2017-01-05,626,322,,U004313154,ANC,CTLW06F010,,5140492258,STELLA,TALISMAN,40K894,,7,54470,25840,28630,40,,,,0
2017-01-05,680,139,,U004313244,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,V.PEAK,F06655,,6,55130,19570,35560,,,,,0
2017-01-05,680,140,,U004313247,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,V.PEAK,F06655,,6,54090,19760,34330,,,,,0
2017-01-06,626,323,,U004313195,WEYERHAEUSER DV,FMA0900046,DV1,5130472983,LYDELL,TIM YOUNG,14291P,BWP83,7,64080,26470,37610,33,,,,0
2017-01-06,626,324,,Q236888,WEST FRASER,FMA9700032,EFP,5160482491,LYDELL,RLH,C18542,D661,7,51130,24010,27120,48,,,,0
2017-01-06,626,325,,S1008422,WEST FRASER,FMA8800025,EMB,5190482485,PROMISE,TALISMAN,40K894,,7,56100,25590,30510,41,,,,0
2017-01-06,626,326,SAMPLE,U004313196,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DBC,TIM YOUNG,14291P,BWP83,7,65300,26900,38400,30,,,,0
2017-01-06,680,141,,U004313201,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,V.PEAK,C86513,,7,64720,21510,43210,,,,,0
2017-01-07,680,142,,WE00171087,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,H42603,E670,7,65560,24240,41320,,,,,0
2017-01-07,680,143,,WE00171088,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,H50770,E174,8,62590,23290,39300,,,,,0
2017-01-07,680,144,,WE00171089,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,G98851,E1685,7,63310,21240,42070,,,,,0
2017-01-07,680,145,,WE00171090,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,L54360,E476,7,65790,21960,43830,,,,,0
2017-01-07,680,146,,WE00171091,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,H42603,E670,7,62410,24180,38230,,,,,0
2017-01-07,680,147,,WE00171092,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,H50770,E174,8,63550,23110,40440,,,,,0
2017-01-07,680,148,,WE00171093,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,G98851,E1685,7,64570,20860,43710,,,,,0
2017-01-07,680,149,,WE00171096,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,H50770,E174,8,64080,23060,41020,,,,,0
2017-01-07,680,150,,U004313217,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,RAGGED EDGE,L09065,,7,65030,20920,44110,,,,,0
2017-01-07,680,151,,WE00171097,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,G98851,E1685,7,64710,20670,44040,,,,,0
2017-01-07,680,152,,U004313220,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,CL TRUCKING,L59405,,8,68000,23860,44140,,,,,0
2017-01-07,680,153,,WE00171095,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,H42603,E670,7,64250,24000,40250,,,,,0
2017-01-08,626,327,,Q236889,WEST FRASER,FMA9700032,EFP,5150482082,LYDELL,RLH,C18542,D661,7,51320,24600,26720,38,,,,0
2017-01-09,626,328,,U004313197,ANC,CTLW06F010,,5140492258,STELLA,TIM YOUNG,14291P,BWP83,7,42690,26870,15820,27,,,,0
2017-01-09,626,329,,S1008423,WEST FRASER,FMA8800025,EMB,5190491920,ELIUK,LIMBERS,40K894,,7,53470,25110,28360,44,,,,0
2017-01-09,626,330,,U004313198,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP83,7,65000,26740,38260,33,,,,0
2017-01-09,626,331,,S1008424,WEST FRASER HWP,FMA8800025,EMB,5190500610,ELIUK,LIMBERS,40K894,,7,55080,25090,29990,48,,,,0
2017-01-09,680,154,,U004345286,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,C.L TRUCKING,L59405,,8,66840,24530,42310,,,,,0
2017-01-09,680,155,,U004345289,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,S114035,,8,68390,23130,45260,,,,,0
2017-01-09,680,156,,U004345290,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,RAGGED EDGE,L09065,,7,62710,21770,40940,,,,,0
2017-01-09,680,157,,U004345292,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,S114035,,8,67450,23170,44280,,,,,0
2017-01-10,626,332,,U004313199,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP83,7,64280,26490,37790,32,,,,0
2017-01-10,626,333,,Q231488,WEST FRASER-EDSON,FMA9700032,EFP,5160481674,LYDELL,TALISMAN,40K894,,7,55430,24840,30590,50,,,,0
2017-01-10,626,334,,U004313200,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP83,7,65490,26450,39040,35,,,,0
2017-01-11,626,335,,U004345301,WEYERHAEUSER DV,FMA0900046,DV1,5100423157,LYDELL,TIM YOUNG,14291P,BWP83,7,65600,26160,39440,50,,,,0
2017-01-11,626,336,,Q231489,WEST FRASER EDSON,FMA9700032,EFP,5160480243,LYDELL,TALISMAN,40K894,,7,55800,24790,31010,55,,,,0
2017-01-11,626,337,,U004345302,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP83,7,61500,26090,35410,31,,,,0
2017-01-11,680,158,,U004345255,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,S114035,,8,68250,37350,30900,,,,,0
2017-01-11,680,159,SAMPLE,U004323990,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,S114035,,8,37350,22960,14390,,,,,0
2017-01-12,626,338,,S1008425,WEST FRASER HWP,FMA8800025,EMB,5190500610,ELIUK,LIMBERS,40K894,,7,55180,24830,30350,49,,,,0
2017-01-12,626,339,,U004345303,WEYERHAEUSER DV,FMA0900046,DV1,5100423157,LYDELL,TIM YOUNG,14291P,BWP83,7,64840,26310,38530,33,,,,0
2017-01-12,626,340,,S1008426,WEST FRASER HWP,FMA8800025,EMB,5190500610,ELIUK,LIMBERS,40K894,,7,45950,24740,21210,35,,,,0
2017-01-12,680,160,,U004345256,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,REGGED EDGE,L09065,,7,60440,20960,39480,,,,,0
2017-01-12,680,161,SAMPLE,U004345262,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,S114035,,8,68930,54350,14580,,,,,0
2017-01-12,680,162,,U004323993,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,S114035,,8,54350,23100,31250,,,,,0
2017-01-12,680,163,,U004345263,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,CL TRUCKING,L59405,,8,65650,21660,43990,,,,,0
2017-01-12,680,164,,U004345264,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,JASON HIRD,K96856,,7,62590,21430,41160,,,,,0
2017-01-12,680,165,,U004345265,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,REGGED EDGE,L09065,,7,58200,20850,37350,,,,,0
2017-01-12,680,166,,U004345266,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,S114035,,7,66050,23170,42880,,,,,0
2017-01-13,626,341,,U004345304,WEYERHAEUSER DV,FMA0900046,DV1,5110451119,BARMAC,TIM YOUNG,14291P,BWP83,7,64470,26100,38370,41,,,,0
2017-01-13,626,342,,Q236890,WEST FRASER EDSON,FMA9700032,EFP,5150481767,LYDELL,RLH,C18542,D661,7,52180,23350,28830,50,,,,0
2017-01-13,626,343,,Q225920,WEST FRASER EDSON,FMA9700032,EFP,5160481653,LYDELL,TALISMAN,40K897,,7,55140,23340,31800,54,,,,0
2017-01-13,626,344,,U004345305,WEYERHAEUSER DV,FMA0900046,DV1,5110451119,BARMAC,TIM YOUNG,14291P,BWP83,7,64890,26120,38770,37,,,,0
2017-01-13,680,167,,U004345272,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,JASON HIRD,K96856,,7,64690,21440,43250,,,,,0
2017-01-13,680,168,,U004345274,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,PURSIM035,,7,67690,22840,44850,,,,,0
2017-01-14,626,345,,S1016493,WEST FRASER HWP,FMA8800025,EMB,5180483224,PROMISE,KOS TRUCKING,63L399,,7,66610,22640,43970,65,,,,0
2017-01-14,626,346,,S1016494,WEST FRASER HWP,FMA8800025,EMB,5180483224,PROMISE,PROMISE,40K859,,7,47940,21360,26580,42,,,,0
2017-01-14,626,347,,S1016495,WEST FRASER HWP,FMA8800025,EMB,5180483224,PROMISE,KOS TRUCKING,63L399,,7,66870,22450,44420,58,,,,0
2017-01-14,626,348,,S1016496,WEST FRASER HWP,FMA8800025,EMB,5180483224,PROMISE,PROMISE,40K859,,7,56510,21170,35340,54,,,,0
2017-01-14,630,82,,U004345351,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,52160,19300,32860,,,,,0
2017-01-14,630,83,,U004345326,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,54700,19230,35470,,,,,0
2017-01-15,626,349,,S1016500,WEST FRASER HWP,FMA8800025,EMB,5180483224,PROMISE,PROMISE,40K859,,7,63480,21090,42390,68,,,,0
2017-01-15,626,350,,S1016499,WEST FRASER HWP,FMA8800025,EMB,5180483224,PROMISE,KOS TRUCKING,63L393,,7,63330,22810,40520,56,,,,0
2017-01-16,626,351,,U004345306,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,TIM YOUNG,14291P,BWP83,7,65070,25670,39400,38,,,,0
2017-01-16,626,352,,S1008427,WEST FRASER HWP,FMA8800025,EMB,5180491726,PROMISE,TALISMAN,40K894,,7,55060,35920,19140,28,,,,0
2017-01-16,626,353,,S1008428,WEST FRASER HWP,FMA8800025,EMB,5190482485,LENIAM,TALISMAN,40K894,,7,35920,24590,11330,15,,,,0
2017-01-16,626,354,,U004345307,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,TIM YOUNG,14291P,BWP83,7,64320,25780,38540,40,,,,0
2017-01-16,630,84,,U004345352,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K98999,,6,56670,18640,38030,,,,,0
2017-01-16,630,85,,U004345327,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K98999,,6,56270,18610,37660,,,,,0
2017-01-16,640,60,SAMPLE,U004337651,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,55030,23560,31470,,,,,0
2017-01-16,680,169,,U005491337,WEYERHAEUSER DV,FMA0900046,DV1,5130432159,RVL,CHANCE,K90426,D1016,7,58860,21400,37460,,,,,0
2017-01-16,680,170,,WD00187169,WEYERHAEUSER DV,FMA0900046,DV1,5130432098,ROPER,ROPER,K90426,D1016,8,39130,36690,2440,,,,,0
2017-01-17,626,355,,U004345308,WEYERHAEUSER DV,FMA0900046,DV1,5110451580,BARMAC,TIM YOUNG,14291P,BWP83,7,64280,25570,38710,35,,,,0
2017-01-17,626,356,,S1008429,WEST FRASER HWP,FMA8800025,EMB,5180472796,ZELL,TALISMAN,40K894,,7,51960,24370,27590,36,,,,0
2017-01-17,626,357,,U004345376,EDFOR,CTLE02F001,,5200533487,EDFOR,RLH,C18542,D661,7,47500,23240,24260,33,,,,0
2017-01-17,626,358,,U004345309,WEYERHAEUSER DV,FMA0900046,DV1,5110451580,BARMAC,TIM YOUNG,14291P,BWP83,7,64430,25780,38650,35,,,,0
2017-01-17,640,61,,U004337652,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,55990,23610,32380,,,,,0
2017-01-17,640,62,,U004337653,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,61360,23460,37900,,,,,0
2017-01-17,640,63,,U004337654,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,55990,23450,32540,,,,,0
2017-01-18,626,359,,U004345310,WEYERHAEUSER DV,FMA0900046,DV1,5110451580,BARMAC,TIM YOUNG,14291P,BWP83,7,62080,25590,36490,37,,,,0
2017-01-18,626,360,,U004345377,EDFOR,CTLE02F001,,5200533487,EDFOR,RLH,C18542,D661,7,40700,23200,17500,50,,,,0
2017-01-18,626,361,,S1008431,WEST FRASER HWP,FMA8800025,EMB,5180471431,LENIAM,TALISMAN,40K894,,7,54690,43980,10710,19,,,,0
2017-01-18,626,362,,S1008430,WEST FRASER HWP,FMA8800025,EMB,5180472762,ZELL,TALISMAN,40K894,,7,43980,24600,19380,23,,,,0
2017-01-18,630,86,,U004345328,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K98999,,6,56250,18560,37690,,,,,0
2017-01-18,630,87,,U004345353,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,54420,19500,34920,,,,,0
2017-01-18,630,88,,U004345329,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K83999,,6,45380,17220,28160,,,,,0
2017-01-18,630,89,,U004345330,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K98999,,6,57050,18500,38550,,,,,0
2017-01-18,630,90,,U004345331,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,55450,19430,36020,,,,,0
2017-01-18,630,91,,U004345354,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K83999,,6,45710,17140,28570,,,,,0
2017-01-18,630,92,,U004345332,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K98999,,6,57250,18460,38790,,,,,0
2017-01-18,630,93,,U004345355,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,52750,19400,33350,,,,,0
2017-01-18,630,94,SAMPLE,U004345333,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K83999,,6,46080,17110,28970,,,,,0
2017-01-18,640,64,,U004337655,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,54130,23630,30500,,,,,0
2017-01-18,640,65,,U004337656,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,58990,23510,35480,,,,,0
2017-01-18,640,66,,U004337657,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,60790,32200,28590,,,,,0
2017-01-18,640,67,,U004337658,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,32200,23450,8750,,,,,0
2017-01-19,626,363,,U004345311,ANC,CTLW06F010,,5140492452,STELLA,TIM YOUNG,14291P,BWP83,7,64540,25680,38860,49,,,,0
2017-01-19,630,95,,U004345334,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K98999,,6,57100,18770,38330,,,,,0
2017-01-19,630,96,,U004345335,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,54240,19510,34730,,,,,0
2017-01-19,630,97,,U004345356,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K83999,,6,47450,17200,30250,,,,,0
2017-01-19,630,98,,U004345336,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K22464,,6,46760,16990,29770,,,,,0
2017-01-19,630,99,,U004345357,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K98999,,6,56230,33130,23100,,,,,0
2017-01-19,630,100,,U004345337,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K98999,,6,33130,18760,14370,,,,,0
2017-01-19,630,101,,U004345338,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,55110,19460,35650,,,,,0
2017-01-19,630,102,,U004345339,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K83999,,6,46080,17160,28920,,,,,0
2017-01-19,630,103,,U004345358,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K22464,,6,46160,16940,29220,,,,,0
2017-01-19,630,104,,U004345340,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K98999,,6,56350,18680,37670,,,,,0
2017-01-19,630,105,,U004345359,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,54070,19410,34660,,,,,0
2017-01-19,640,68,,U004337659,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,60860,23580,37280,,,,,0
2017-01-19,640,69,,U004337660,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,61150,23510,37640,,,,,0
2017-01-19,640,70,,U004337661,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,58250,23420,34830,,,,,0
2017-01-20,626,364,,U004345313,ANC,CTLW06F008,W6,5150500182,STELLA,TIM YOUNG,14291P,BWP83,7,58070,44710,13360,20,,,,0
2017-01-20,626,365,,U004345312,ANC,CTLW06F010,W6,5140492555,STELLA,TIM YOUNG,14291P,BWP83,7,44710,25600,19110,19,,,,0
2017-01-20,626,366,,U004345314,WEYERHAEUSER DV,FMA0900046,DV1,5100423157,LYDELL,TIM YOUNG,14291P,BWP83,7,55880,25330,30550,25,,,,0
2017-01-20,680,171,SAMPLE,MW00283930,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,JL CUSTOM,MWWL17068,L17068,7,64370,52370,12000,,,,,0
2017-01-20,680,172,,MW00283931,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,TIMBER WEST,MWWK44951,K44951,8,63840,38330,25510,,,,,0
2017-01-20,680,173,,U004324000,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,JL CUSTOM,MWWL17068,L17068,7,52370,21200,31170,,,,,0
2017-01-20,680,174,SAMPLE,U004345401,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,TIMBER WEST,MWWK44951,K44951,8,38330,22410,15920,,,,,0
2017-01-20,680,175,,MW00283932,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,,MWWK99281,K99281,8,64990,22850,42140,,,,,0
2017-01-20,680,176,,MW00283933,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,NOGEL TRUCKING,MWW29J012,29J012,8,64340,22700,41640,,,,,0
2017-01-20,680,177,,MW00283934,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,NOGEL TRUCKING,MWW48K245,48K245,8,63860,21340,42520,,,,,0
2017-01-20,680,178,,MW00283936,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,JL CUSTOM,MWWK09369,K09369,7,64630,20990,43640,,,,,0
2017-01-20,680,179,,MW00283942,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,HILLSIDE,MWWL15800,L15800,8,65030,22080,42950,,,,,0
2017-01-20,680,180,,MW00283943,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,BBR TRUCKING,MWWH83096,H83096,7,63850,20580,43270,,,,,0
2017-01-20,680,181,,MW00283945,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,REPAS,MWWJ32838,J32838,8,65080,23190,41890,,,,,0
2017-01-20,680,182,,MW00283946,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,MCMILLAN,MWWK96320,K96320,6,55880,18650,37230,,,,,0
2017-01-20,680,183,,MW00283952,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,NOGEL TRUCKING,MWW48K245,48K245,8,63470,20920,42550,,,,,0
2017-01-20,680,184,,MW00283966,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,MCMILLAN,MWWK96320,K96320,6,54610,18530,36080,,,,,0
2017-01-20,680,185,,MW00283972,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,NOGEL TRUCKING,MWW57F900,57F900,8,64280,22010,42270,,,,,0
2017-01-21,680,186,,MW00283979,MILLAR WESTERN,CTLW06F005,,5120502362,HAGGART,NOGEL TRUCKING,MWW57L442,57L442,8,63830,21880,41950,,,,,0
2017-01-21,626,367,,Q236891,WEST FRASER,FMA9700032,EFP,5160480243,LYDELL,RLH,C18542,D661,7,51310,23210,28100,44,,,,0
